2017-11-28	v5.6.0
2017-10-04	v5.5.1
2017-10-04	v5.5.0
2017-09-15	v5.4.2
2017-09-06	v5.4.1
2017-08-23	v5.4.0
2017-07-14	v5.3.0
2017-07-11	v5.2.0
2017-07-06	v5.1.0
2017-06-26	v5.0.4
2017-06-05	v5.0.3
2017-06-03	v5.0.2
2017-06-01	v5.0.1
2017-05-26	v5.0.0
2017-04-22	v4.6.1
2017-03-27	v2.15.12
2017-03-24	v4.5.0
2017-03-17	v4.4.4
2017-03-16	v4.4.3
2017-03-16	v4.4.2
2017-03-06	v4.4.1
2017-02-24	v4.4.0
2017-02-09	v4.3.0
2017-01-26	v4.2.0
2017-03-10	v4.1.2
2016-12-16	v4.1.1
2016-12-16	v4.1.0
2016-12-02	v4.0.5
2016-11-17	v4.0.3
2016-11-05	v3.10.10
2016-11-04	v4.0.2
2016-10-25	v4.0.1
2016-10-21	v4.0.0
2016-10-07	v3.10.9
2016-09-09	v2.15.11
2016-09-09	v3.10.8
2016-08-12	v3.10.7
2016-08-12	v2.15.10
2016-07-08	v3.10.6
2016-07-06	v3.10.5
2016-06-30	v2.15.9
2016-06-30	v3.10.4
2016-06-24	v3.10.3
2016-06-21	v3.10.2
2016-06-18	v2.15.8
2016-06-18	v3.10.1
2016-06-17	v2.15.7
2016-06-17	v3.10.0
2016-06-02	v3.9.6
2016-05-28	v3.9.5
2016-05-26	v3.9.4
2016-05-19	v3.9.3
2016-05-18	v3.9.2
2016-05-13	v2.15.6
2016-05-13	v3.9.1
2016-05-06	v3.9.0
2016-05-06	v2.15.5
2016-04-29	v3.8.9
2016-04-22	v3.8.8
2016-04-21	v2.15.4
2016-04-08	v3.8.7
2016-04-01	v2.15.3
2016-04-01	v3.8.6
2016-03-25	v3.8.5
2016-03-25	v3.8.4
2016-03-24	v2.15.2
2016-03-18	v3.8.3
2016-03-18	v2.15.1
2016-03-11	v2.15.0
2016-03-11	v3.8.2
2016-03-11	v3.8.1
2016-03-04	v2.14.22
2016-02-26	v3.8.0
2016-02-26	v2.14.21
2016-02-23	v3.7.5
2016-02-19	v3.7.4
2016-02-19	v2.14.20
2016-02-11	v2.14.19
2016-02-11	v3.7.3
2016-02-05	v2.14.18
2016-02-05	v3.7.2
2016-02-02	v3.7.1
2016-01-29	v3.7.0
2016-01-29	v2.14.17
2016-01-22	v2.14.16
2016-01-22	v3.6.0
2016-01-08	v3.5.4
2015-12-11	v3.5.3
2015-12-11	v2.14.15
2015-12-04	v3.5.2
2015-12-04	v2.14.14
2015-11-25	v2.14.13
2015-11-25	v3.5.1
2015-11-20	v3.5.0
2015-11-20	v2.14.12
2015-11-13	v2.14.11
2015-11-13	v3.4.1
2015-11-13	v3.4.0
2015-11-06	v2.14.10
2015-11-02	v3.3.12
