2017-12-23	v0.4.1011
2017-12-04	v0.4.995
2017-12-02	v0.4.990
2017-11-27	v0.4.985
2017-11-17	v0.4.964
2017-10-13	v0.4.939
2017-09-16	v0.4.915
2017-09-12	v0.4.909
2017-09-11	v0.4.900
2017-07-23	v0.4.803
2017-07-08	v0.4.775
2017-04-16	v0.4.715
2017-02-02	v0.4.652
2017-02-01	v0.4.648
2017-01-10	v0.4.626
2016-11-19	v0.4.595
2016-11-03	v0.4.575
2016-09-23	v0.4.555
2016-08-22	v0.4.536
2016-08-04	v0.4.523
2016-07-08	v0.4.486
2016-06-23	v0.4.455
2016-05-23	v0.4.424
2016-04-30	v0.4.390
2016-03-26	v0.4.365
2016-03-17	v0.4.350
2016-03-10	v0.4.330
2016-03-05	v0.4.324
2016-02-29	v0.4.306
2016-02-19	v0.4.293
2016-02-05	v0.4.272
2016-02-03	v0.4.266
2016-01-11	v0.4.245
2016-01-08	v0.4.236
2015-12-31	v0.4.232
2015-12-22	v0.4.217
2015-12-16	v0.4.210
2015-12-10	v0.4.192
2015-11-24	v0.4.176
2015-11-22	v0.4.167
2015-11-12	v0.4.156
2015-11-09	v0.4.136
2015-11-09	v0.4.134
2015-10-29	v0.4.125
2015-10-23	v0.4.111
2015-10-05	v0.3.36
2015-09-20	v0.3.35
2015-07-12	v0.3.34
2015-06-10	v0.3.33
2014-12-10	v0.3.32
2014-11-01	v0.3.31
2014-09-21	v0.3.30
2014-09-06	v0.3.30dev-20140907
2014-08-20	v0.3.30dev-20140820
2014-08-11	v0.3.30dev-20140812
2014-08-06	v0.3.30dev-20140806
2014-07-30	v0.3.30dev-20140730
2014-07-30	v0.3.30dev-20140723
2014-07-16	v0.3.30dev-20140716
2014-06-29	v0.3.30dev-20140629
2014-05-29	v0.3.29
2014-05-17	v0.3.28.3
2014-04-13	v0.3.28.2
2014-02-28	v0.3.28.1
2014-02-21	v0.3.28
2014-02-14	v0.3.27
2014-02-08	v0.3.26
2013-12-20	v0.3.25
2013-10-30	v0.3.24
2013-10-23	v0.3.23
2013-10-18	v0.3.22
2013-08-17	v0.3.21
2013-08-15	v0.3.20
2013-07-19	v0.3.18
2013-07-11	v0.3.17
2013-07-03	v0.3.16
