2017-10-18	v4.0.0-rc.9
2017-10-17	v4.0.0-rc.8
2017-10-05	v4.0.0-rc.7
2017-10-05	v4.0.0-rc.6
2017-10-05	v4.0.0-rc.5
2017-10-05	v4.0.0-rc.4
2017-10-05	v3.8.2
2017-09-30	v4.0.0-rc.3
2017-03-13	v4.0.0-rc.2
2017-03-11	v4.0.0-rc.1
2016-04-18	v3.8.1
2016-04-16	v3.8.0
2015-12-16	3.7.6
2015-09-02	3.7.5
2015-06-17	3.7.4
2015-05-20	3.7.3
2015-04-10	3.7.2
2015-03-29	3.7.1
2015-03-27	3.7.0
2015-03-08	3.6.4
2015-03-07	3.6.3
2015-01-12	3.6.2
2015-01-12	3.6.1
2015-01-12	3.6.0
2015-01-07	3.5.0
2014-12-18	3.4.1
2014-12-16	3.4.0
2014-11-24	3.3.0
2014-11-15	3.2.1
2014-11-15	3.2.0
2014-11-12	3.1.0
2014-11-05	3.0.3
2014-11-01	3.0.2
2014-10-29	3.0.1
2014-10-29	3.0.0
2014-10-28	2.6.2
2014-10-24	2.6.1
2014-10-24	2.6.0
2014-10-22	2.5.1
2014-10-17	2.5.0
2014-10-13	2.3.2
2014-10-12	2.3.0
2014-10-11	2.2.3
2014-10-10	2.2.2
2014-10-08	2.2.1
2014-10-08	2.2.0
2014-10-06	2.1.0
2014-09-02	2.0.17
2014-08-26	2.0.16
2014-08-23	2.0.15
2014-08-19	2.0.12
2014-08-16	2.0.11
2014-08-15	2.0.10
2014-08-12	2.0.8
